bms_E,minus_log_prob_tree,expression
65.0126852258327,13.266636866560754, (_a7_ ** sin(_a1_))
61.8303638982908,13.266636866560754, exp((_a4_ * _a0_))
64.245510808532,13.266636866560754, (pow3(_a4_) + _a8_)
65.4336907309802,10.270904593006762, tanh(sin(_a9_))
74.4599237391302,13.908490752733147, tan(sin(fac(_a8_)))
74.9636358803474,17.546076912459533, sin(exp(cosh(pow2(_a1_))))
62.1669066331756,10.270904593006762, sqrt(pow3(_a2_))
68.726662911895,16.904223026287138, -((_a8_ * tanh(_a9_)))
66.8018142047182,16.904223026287138, exp(pow2((_a3_ / _a7_)))
80.1019661060272,20.541809186013523, tanh(cos((cosh(_a2_) * _a7_)))
87.9648692920581,24.17939534573991, tan(sin(cosh(exp((_a7_ + _a4_)))))
66.6498293169498,13.266636866560754, tan((_a5_ + _a6_))
62.5437055561496,13.266636866560754, (_a9_ * cos(_a0_))
77.7733921416466,17.546076912459533, pow3(sqrt(abs(tanh(_a9_))))
71.3492072511104,19.899955299841128, ((_a6_ * _a0_) * tanh(_a9_))
75.1198427729326,20.541809186013523, pow2((sqrt(fac(_a1_)) + _a5_))
52.9073168628455,20.541809186013523, (_a9_ ** (x ** pow2(_a2_)))
96.0148763893999,37.446032212300665, pow2(fac((abs(((_a9_ * _a9_) + abs(_a1_))) + _a2_)))
71.7046395741829,13.908490752733147, exp(fac(pow2(_a5_)))
61.2122666238259,13.266636866560754, (_a4_ / -(_a8_))
71.6395978140775,16.904223026287138, (tanh(_a0_) * pow3(_a4_))
77.2599198718066,17.546076912459533, sqrt(tanh(abs(cos(_a0_))))
73.4178746493627,16.904223026287138, (fac(pow3(_a5_)) ** _a3_)
110.193545779913,31.45456766519268, -(pow2(fac((sinh(_a1_) ** sinh(sinh(_a8_))))))
102.048020638544,37.446032212300665, cosh((((abs(_a8_) * cos(_a1_)) / tanh(_a9_)) + _a0_))
63.732038538625,13.266636866560754, cos((_a1_ + _a5_))
